Date,Price,Open,High,Low,Vol.,Change %
2017-07-20,292.78000,298.37000,299.00000,286.95999
2017-07-19,292.00000,292.78000,298.51001,280.00000
2017-07-18,299.00000,292.00000,307.00000,286.00000
2017-07-17,301.34000,299.00000,312.00000,297.01001
2017-07-16,286.00000,301.34000,304.00000,279.94000
2017-07-15,298.22000,286.00000,299.91000,272.29001
2017-07-14,296.64001,298.22000,306.48001,293.98999
2017-07-13,307.22000,296.64001,308.00000,285.20999
2017-07-12,308.81000,307.22000,319.78000,299.00000
2017-07-11,295.97000,308.81000,310.42001,294.00000
2017-07-10,293.98999,295.97000,310.04999,287.60001
2017-07-09,295.82999,293.98999,316.00000,277.00000
2017-07-08,269.51001,295.82999,299.50000,265.00000
2017-07-07,264.29001,269.51001,274.60001,257.32001
2017-07-06,253.87000,264.29001,271.50000,251.00000
2017-07-05,220.73000,253.87000,259.89999,219.23000
2017-07-04,224.78999,220.73000,228.30000,218.66000
2017-07-03,218.00000,224.78999,228.20000,217.07001
2017-07-02,225.97000,218.00000,229.70000,215.00000
2017-07-01,200.81000,225.97000,232.59000,200.80000
2017-06-31,195.31000,200.81000,201.50000,188.12000
2017-06-30,206.75999,195.31000,210.75999,192.21001
2017-06-29,191.20000,206.75999,213.00000,176.95000
2017-06-28,202.53999,191.20000,204.19000,188.10001
2017-06-27,203.33000,202.53999,207.00000,197.86000
2017-06-26,202.70000,203.33000,209.59000,191.75999
2017-06-25,226.59000,202.70000,227.69000,190.49001
2017-06-24,228.14999,226.59000,232.56000,223.64000
2017-06-23,232.00999,228.14999,236.57001,219.00000
2017-06-22,216.11000,232.00999,237.19000,214.35001
2017-06-21,227.28999,216.11000,239.00000,208.00000
2017-06-20,194.63000,227.28999,238.00000,194.63000
2017-06-19,226.56000,194.63000,245.61000,187.00000
2017-06-18,190.16000,226.56000,258.00000,177.50000
2017-06-17,157.39999,190.16000,190.61000,155.00000
2017-06-16,170.14999,157.39999,172.70000,136.12000
2017-06-15,196.49001,170.14999,197.80000,169.82001
2017-06-14,205.00000,196.49001,207.75999,179.58000
2017-06-13,223.92000,205.00000,224.99001,189.46001
2017-06-12,188.63000,223.92000,225.00000,177.78000
2017-06-11,202.00000,188.63000,215.00000,169.00000
2017-06-10,234.97000,202.00000,238.00999,187.50000
2017-06-09,245.23000,234.97000,249.00000,234.14999
2017-06-08,238.38000,245.23000,246.66000,226.67999
2017-06-07,265.35001,238.38000,265.79999,233.84000
2017-06-06,264.76999,265.35001,273.00000,258.37000
2017-06-05,266.67999,264.76999,272.12000,249.53000
2017-06-04,273.98999,266.67999,283.00000,260.00000
2017-06-03,277.64001,273.98999,283.98001,266.45001
2017-06-02,255.00000,277.64001,285.91000,242.81000
2017-06-01,275.62000,255.00000,277.63000,238.00000
2017-05-30,285.29999,275.62000,301.89999,267.35001
2017-05-29,311.62000,285.29999,318.26999,276.00000
2017-05-28,279.00000,311.62000,318.26999,255.00000
2017-05-27,251.30000,279.00000,279.00000,204.11000
2017-05-26,277.00000,251.30000,286.85001,214.99001
2017-05-25,296.89001,277.00000,306.39001,253.20000
2017-05-24,324.37000,296.89001,327.54999,291.53000
2017-05-23,320.94000,324.37000,329.89999,316.35999
2017-05-22,321.66000,320.94000,328.98999,305.00000
2017-05-21,344.14999,321.66000,348.50000,287.10999
2017-05-20,355.50000,344.14999,366.51999,328.00000
2017-05-19,348.88000,355.50000,362.50000,344.13000
2017-05-18,364.56000,348.88000,377.45999,336.89001
2017-05-17,348.44000,364.56000,366.07999,332.00000
2017-05-16,338.70001,348.44000,355.51001,305.22000
2017-05-15,335.95001,338.70001,344.00000,265.00000
2017-05-14,382.70001,335.95001,385.73001,315.00000
2017-05-13,386.89999,382.70001,395.00000,345.60999
2017-05-12,336.32999,386.89999,412.20999,297.00000
2017-05-11,325.88000,336.32999,347.00000,310.00000
2017-05-10,278.41000,325.88000,341.94000,278.26001
2017-05-09,256.95001,278.41000,279.89999,256.95001
2017-05-08,250.70000,256.95001,258.92999,242.03999
2017-05-07,261.89001,250.70000,263.70001,241.00999
2017-05-06,242.16000,261.89001,264.98999,238.23000
2017-05-05,241.06000,242.16000,244.28999,231.72000
2017-05-04,217.00999,241.06000,245.98000,216.10001
2017-05-03,214.77000,217.00999,217.99001,210.00999
2017-05-02,211.39999,214.77000,219.21001,208.23000
2017-05-01,218.34000,211.39999,227.32001,196.00000
2017-04-31,224.69000,218.34000,230.55000,200.89999
2017-04-30,189.99001,224.69000,229.98000,182.00000
2017-04-29,161.91000,189.99001,191.30000,155.00999
2017-04-28,149.99001,161.91000,172.78999,149.66000
2017-04-27,152.80000,149.99001,161.00000,110.42000
2017-04-26,168.71001,152.80000,187.00000,143.64000
2017-04-25,183.88000,168.71001,206.06000,155.00000
2017-04-24,168.24001,183.88000,197.41000,166.33000
2017-04-23,154.92000,168.24001,174.30000,148.60001
2017-04-22,146.14000,154.92000,190.00000,136.80000
2017-04-21,123.03000,146.14000,146.39999,122.32000
2017-04-20,124.40000,123.03000,128.95000,119.54000
2017-04-19,98.60000,124.40000,129.25000,98.31000
2017-04-18,89.67000,98.60000,98.89000,89.42000
2017-04-17,88.17000,89.67000,90.93000,83.77000
2017-04-16,92.56000,88.17000,93.48000,85.43000
2017-04-15,90.37000,92.56000,95.17000,90.37000
2017-04-14,89.90000,90.37000,91.92000,88.11000
2017-04-13,86.99000,89.90000,89.99000,84.50000
2017-04-12,89.38000,86.99000,92.00000,83.85000
2017-04-11,88.33000,89.38000,91.50000,87.35000
2017-04-10,88.94000,88.33000,92.46000,86.60000
2017-04-09,88.97000,88.94000,91.10000,77.76000
2017-04-08,94.21000,88.97000,95.48000,88.11000
2017-04-07,96.65000,94.21000,98.00000,90.89000
2017-04-06,91.50000,96.65000,96.84000,90.53000
2017-04-05,99.20000,91.50000,101.70000,88.20000
2017-04-04,85.79000,99.20000,99.78000,84.61000
2017-04-03,82.01000,85.79000,86.62000,81.00000
2017-04-02,81.40000,82.01000,85.18000,79.49000
2017-04-01,83.51000,81.40000,88.10000,66.00000
2017-03-30,73.55000,83.51000,84.00000,72.60000
2017-03-29,76.00000,73.55000,77.60000,71.20000
2017-03-28,68.00000,76.00000,77.40000,66.00000
2017-03-27,57.31000,68.00000,68.00000,56.92000
2017-03-26,53.90000,57.31000,58.38000,53.66000
2017-03-25,53.54000,53.90000,54.21000,53.25000
2017-03-24,53.33000,53.54000,54.48000,53.00000
2017-03-23,52.15000,53.33000,54.44000,51.75000
2017-03-22,51.37000,52.15000,52.78000,51.03000
2017-03-21,51.96000,51.37000,52.27000,51.10000
2017-03-20,49.66000,51.96000,52.45000,48.60000
2017-03-19,52.42000,49.66000,53.00000,45.00000
2017-03-18,49.52000,52.42000,53.00000,49.07000
2017-03-17,49.58000,49.52000,50.27000,48.88000
2017-03-16,49.71000,49.58000,49.90000,48.87000
2017-03-15,48.50000,49.71000,50.48000,47.95000
2017-03-14,50.65000,48.50000,50.65000,47.34000
2017-03-13,46.85000,50.65000,51.51000,46.85000
2017-03-12,44.21000,46.85000,48.47000,43.84000
2017-03-11,44.17000,44.21000,44.80000,43.80000
2017-03-10,43.94000,44.17000,44.76000,43.01000
2017-03-09,44.51000,43.94000,44.86000,43.18000
2017-03-08,42.25000,44.51000,45.76000,42.25000
2017-03-07,43.11000,42.25000,44.53000,41.78000
2017-03-06,45.35000,43.11000,46.03000,41.25000
2017-03-05,44.41000,45.35000,47.53000,44.19000
2017-03-04,44.28000,44.41000,45.69000,41.05000
2017-03-03,48.60000,44.28000,48.60000,42.77000
2017-03-02,50.59000,48.60000,51.59000,47.70000
2017-03-01,49.72000,50.59000,51.87000,48.70000
2017-02-31,51.62000,49.72000,51.83000,46.82000
2017-02-30,52.88000,51.62000,53.28000,50.75000
2017-02-29,50.16000,52.88000,54.30000,49.40000
2017-02-28,48.93000,50.16000,50.60000,47.95000
2017-02-27,50.46000,48.93000,52.01000,47.67000
2017-02-26,50.75000,50.46000,51.80000,46.55000
2017-02-25,54.01000,50.75000,54.90000,47.46000
2017-02-24,43.14000,54.01000,58.99000,42.50000
2017-02-23,41.46000,43.14000,44.75000,40.22000
2017-02-22,42.45000,41.46000,42.95000,38.51000
2017-02-21,42.06000,42.45000,43.70000,41.15000
2017-02-20,43.17000,42.06000,45.13000,39.47000
2017-02-19,34.20000,43.17000,45.69000,34.10000
2017-02-18,44.65000,34.20000,44.99000,31.10000
2017-02-17,45.07000,44.65000,51.88000,32.84000
2017-02-16,34.80000,45.07000,46.21000,34.80000
2017-02-15,28.66000,34.80000,34.80000,28.36000
2017-02-14,28.40000,28.66000,29.93000,27.00000
2017-02-13,23.20000,28.40000,30.60000,23.20000
2017-02-12,21.30000,23.20000,23.23000,21.05000
2017-02-11,19.18000,21.30000,21.45000,18.83000
2017-02-10,17.75000,19.18000,19.70000,16.50000
2017-02-09,16.51000,17.75000,18.00000,16.25000
2017-02-08,18.88000,16.51000,18.88000,16.51000
2017-02-07,19.51000,18.88000,19.67000,18.50000
2017-02-06,19.35000,19.51000,20.23000,19.14000
2017-02-05,18.50000,19.35000,19.45000,18.15000
2017-02-04,19.49000,18.50000,20.00000,18.40000
2017-02-03,19.02000,19.49000,20.73000,18.43000
2017-02-02,17.43000,19.02000,19.45000,16.30000
2017-02-01,15.86000,17.43000,17.49000,15.62000
2017-01-28,15.50000,15.86000,16.23000,15.18000
2017-01-27,14.57000,15.50000,15.75000,14.30000
2017-01-26,13.55000,14.57000,14.66000,13.30000
2017-01-25,13.11000,13.55000,13.80000,13.05000
2017-01-24,13.27000,13.11000,13.31000,12.70000
2017-01-23,12.68000,13.27000,13.37000,12.60000
2017-01-22,12.82000,12.68000,12.85000,12.60000
2017-01-21,12.40000,12.82000,12.89000,12.25000
2017-01-20,12.80000,12.40000,12.91000,12.40000
2017-01-19,12.79000,12.80000,12.94000,12.70000
2017-01-18,12.76000,12.79000,12.90000,12.70000
2017-01-17,12.92000,12.76000,12.92000,12.60000
2017-01-16,12.92000,12.92000,12.99000,12.57000
2017-01-15,13.02000,12.92000,13.15000,12.59000
2017-01-14,11.32000,12.96000,13.40000,11.32000
2017-01-13,11.33000,11.35000,11.37000,11.05000
2017-01-12,11.33000,11.26000,11.40000,11.22000
2017-01-11,11.27000,11.33000,11.38000,11.13000
2017-01-10,10.95000,11.30000,11.39000,10.75000
2017-01-09,11.35000,10.90000,11.51000,10.41000
2017-01-08,11.45000,11.35000,11.60000,11.00000
2017-01-07,11.31000,11.41000,11.50000,11.25000
2017-01-06,11.18000,11.32000,11.33000,11.12000
2017-01-05,11.32000,11.18000,11.37000,11.05000
2017-01-04,11.00000,11.32000,11.40000,11.00000
2017-01-03,10.78000,10.93000,10.93000,10.55000
2017-01-02,10.71000,10.80000,10.84000,10.53000
2017-01-01,10.71000,10.71000,10.77000,10.41000
2017-00-31,10.50000,10.71000,10.74000,10.38000
2017-00-30,10.44000,10.53000,10.69000,10.38000
2017-00-29,10.49000,10.46000,10.51000,10.38000
2017-00-28,10.50000,10.51000,10.54000,10.35000
2017-00-27,10.52000,10.50000,10.58000,10.36000
2017-00-26,10.49000,10.63000,10.63000,10.43000
2017-00-25,10.52000,10.48000,10.58000,10.35000
2017-00-24,10.58000,10.50000,10.75000,10.46000
2017-00-23,10.64000,10.77000,10.83000,10.59000
2017-00-22,10.91000,10.64000,10.98000,10.34000
2017-00-21,10.64000,10.95000,11.09000,10.56000
2017-00-20,10.38000,10.62000,10.75000,10.30000
2017-00-19,10.31000,10.38000,10.51000,10.15000
2017-00-18,10.30000,10.19000,10.49000,9.74000
2017-00-17,9.54000,10.12000,10.60000,9.53000
2017-00-16,9.72000,9.61000,9.78000,9.55000
2017-00-15,9.67000,9.81000,9.83000,9.60000
2017-00-14,9.72000,9.67000,9.87000,9.51000
2017-00-13,9.83000,9.67000,9.83000,9.39000
2017-00-12,9.48000,9.83000,10.04000,9.08000
2017-00-11,10.61000,9.79000,10.70000,9.41000
2017-00-10,10.43000,10.61000,10.75000,10.20000
2017-00-09,10.43000,10.26000,10.84000,9.50000
2017-00-08,9.80000,10.28000,10.48000,9.80000
2017-00-07,10.09000,9.84000,10.19000,9.48000
2017-00-06,10.23000,10.08000,10.40000,9.47000
2017-00-05,11.16000,10.15000,11.70000,9.20000
2017-00-04,9.57000,11.00000,11.10000,9.44000
2017-00-03,8.43000,9.74000,9.90000,8.30000

